ID;title;type;message;Class;Category
10714;Protesters attempting to extinguish the Olympic torch in Brazil were met with rubber bullets, stun grenades and tear gas.;post;Olympic is one of the most stupid things to keep people busy. So much money and resources are wasted so that some corporations make a few bucks extra, homeless people and street animals be abused, and some idiots carry a fucking stupid torch like morons. I wish that stupid flame does go off!;Hateful;Behavior
14119;Trump's first day as president-elect left many Americans worried for their safety.;post;That is what you get when you build your champaign on idiotic people.I dont think Donald himself is a racist,I dont think everybody that voted 4 Donald is racist,but all racist voted 4 him.Now they think their view of the world is legitimate.This is why you dont want the support  of such people.What if Obama had shown simpathy for the New black panters,or didnt take a clear position against cop's killing??? Would yall have been ok with that???;Hateful;Behavior
15040;Volunteers have been cleaning this beach for 9 months, making it the biggest beach clean-up event in history.;post;Leave it! That's how they want to live. Enjoy the beach idiots.;Hateful;Behavior
15244;"These people are taking tree hugging to new heights. 

They're cloning some of the world's tallest trees to fight climate change.";post;To all you ignorant idiots that say the current climate change, global warming, is natural. Who put all the extra billions of tons of carbon into the atmosphere, who cut down 80% of the rain forests in the world. Humans did. That's not natural. It's very simple people, carbon is a heat absorbing gas. You put more carbon into the atmosphere it hold more heat and that messes with the whole balance of the oceans and atmosphere. It's not rocket surgery. Not to mention the health implications to all humans.;Hateful;Behavior
15878;A truck ran over Native American protesters marching against the Dakota Access pipeline.;post;I don't know the whole story and honestly I don't care about it either lol but from what I saw In the video was people surrounding the truck, if someone wasn't letting me go where I wanted I'd do the same damn thing! Now if he was encouraging their behavior by following them around and harassing them then it's a different story. Either way both sides probably acted like idiots!;Hateful;Behavior
17858;This #BlackLivesMatter activist came to stand with Standing Rock and #NoDAPL.;post;Look All the unemployed people are gathering together to stand against the people who are making America great again!!!! ... IDIOTS! Lol;Hateful;Behavior
18168;"“You're not laughing now, are you?” 

Nigel Farage addresses the European Parliament following UK's Brexit vote.";post;Racist? It's not racist to leave a corrupt authoritarian unelected organization. You guys are idiots. The only card you know how to play is the race card. Moral and mental midgets.;Hateful;Behavior
18372;This is the moment a rescue volunteer breaks down in tears after pulling a Syrian baby girl from the rubble.;post;And what is the point of this or any war? In the end it's always just about how many people you can kill. If governments have problems with other governments, then each take ten thousand soldiers and put them in a field. Then go and fight. Thee who stands last WINS. Thus the only idiots who get killed are the idiots stupid enough to listen to the politicians and go there. O and the politicians from each side should be the ones leading the battle. Or here's an idea. On the battlefield, use paint balls instead of real bullets. I'd figure fake blood is safer then real blood. No one gets hurt. Mind you fighting is pointless anyways, someone always gets hurt.;Hateful;Behavior
19294;The Ku Klux Klan says it's rebranding itself as non-violent. Oh, and it loves Donald Trump.;post;A bunch of bloomen idiots!!!! This country is a melting pot of immigrants. We are unique, and diverse. It's best to celebrate difference. It is normal to fear what one does not understand, however, when one matures, a person can be accepting of diversity.;Hateful;Behavior
19364;You really, really shouldn't drive when you're out hunting Pokemon at night.;post;Pokemon go is filtering the idiots;Hateful;Behavior
19368;You really, really shouldn't drive when you're out hunting Pokemon at night.;post;Srx? Ppl are so f****** dum for stupid pokemon;Hateful;Behavior
19568;An angry mob attacked two Indian Muslim women after accusing them of carrying beef.;post;what a horrible incident, if you don't like meat dont eat meat, if you don't like pork dont eat pork. Just don't deny the other person the right to eat and drink whatever they want or need. Any Indian who believes in that idiotic behavior living in America would never do something like that here, and beat a person because she is carrying beef. It's fucken food bro, get over it.;Hateful;Behavior
19734;;post;This is Great! All the racist idiots are rearing their heads. Keep taking videos of these people, we will know who to avoid. They can stay in their backward world.;Hateful;Behavior
19957;;post;People are seriously stupid, misinformed and pure ignorant. How are you going to tell a CITIZEN no matter what their country of origin is, to go back to their country? For what reason?! All the lady was doing was her job, which is at Walmart so I'm sure she pays her taxes just like that idiot does. This is NOT how you make America great. The racism, hate, and ignorance has to stop.;Hateful;Behavior
21711;This black woman painted her face white in reaction to Trump's election. Then Twitter suspended her account.;post;"As a white person this doesn't offend me at all. Why ? Because she isn't putting on ""white face"" to make fun of white people . She is putting on ""white face"" because it's a way to hide her skin color that so many of you idiots hate her for . Her painting her face wasn't to insult us but to point out the issues she faces in a comedic fashion, where as black face is just a way to be more of a racist prick . Yes there is a difference, no as a white person you don't have the right to be offended because there is nothing to be offended over . Soooo sorry that she inadvertently pointed out some privileges we white folks have , you know like feeling safe in a modern society that still feels the need to identify people based on skin color .  Get off you high horses.";Hateful;Behavior
22279;“We need to cover our a**.” Police officers didn't know they were being recorded after illegally confiscating a protester's camera.;post;I'm intrigued by how many idiots have reply to this video. The amount of time you spend hating on individual cases is pathetic. Get off your justice warrior crap, you can't do anything other than open your mouth about how bad this cops are.. why don't you start thinking on what you can do to prevent all of this crap? Sensitive Americans!;Hateful;Behavior
23932;The “heat dome” in the U.S. looks mild compared to the intense temperatures in the Middle East where it soared to 129.2º F!;post;To all the idiots complaining for the lack of metric measurments. Learn imperial and metric, it's not difficult, especially regarding to temperature.;Hateful;Behavior
30389;"“Why I got to be put out? Because I just happen to be black in Victoria’s Secret.”
 
This woman was kicked out of a store because of the color of her skin.";post;Listen, this was completely racist and completely out of line. But the people calling for a boycott on Victoria Secret are idiots. An employee in a SINGLE STORE was the one being racist, not the entire company. I've read many articles on this and Victoria Secret sincerely apologized for the stores actions. This isn't the COMPANY being racist. The EMPLOYEE being racist was fired! How hard is that to understand? If you're going to boycott something, boycott that single store.;Hateful;Behavior
33536;Love giraffes? Bad news - they're now in danger of going extinct.;post;Judging by all these comments. We need another plague to wipe out a lot of the population. You all are idiots. Saying the wars in Africa and the middle east are all caused by the United States.... they have been fighting in those regions for centuries! If yall haven't been there to see the horror they bring upon themselves then shut the hell up!;Hateful;Behavior
34466;Is there a difference between terror attacks committed by white Americans and other people? This congressman says there is.;post;"The difference is that idiots who shoot up a school or theatre aren't acting as part of a larger organisation with a political or religious agenda. There is a huge difference between a large scale killing- like the Sandy Hook school shooting- and even a small scale terrorist attack- like the British soldier who was beheaded in London. The school shooting was done for attention- as there was a lack of any intended geo-political gain- but the man who was beheaded was done in an attempt to begin a Muslim uprising in London. 

It's just not accurate to suggest that any large killing is a terrorist attack and blatantly ignores any definition of the word.";Hateful;Behavior
35580;Four soccer fans have just been convicted of racist violence. They pushed a black man off a train and then boasted about it.;post;The problem with this is that those guys will still be racist. Even after paying those fines, they might get worst. Racism is a mental issue and it needs to be treated through some kind of therapy.  These racist idiots will never change unless they get treatment. Online bashing and banning them in society won't help. Even tho some people might be too far gone for help smh.;Hateful;Behavior
37709;"Trump and the GOP have threatened to defund Planned Parenthood in the first 100 days. 

Can you guess what percent of Planned Parenthood's services are actually abortion-related? (Hint: It's low.)";post;All of these men are freakin idiots!!! Learn how to read data dammit!  But not let them put limitations on Viagra and see how fast hey get mad.  Planned parenthood is more than an abortion issue, it's a WOMEN's HEALTHCARE ISSUE!;Hateful;Behavior
39834;Refugees Arrive In Germany To Cheers;video;"After having lived in Germany for 10 years I had my first and biggest CULTURAL SHOCK: seeing people cheering and welcoming these migrants. After having had so many problems with immigration (ghetto districts, salafists, teachers bullied by migrant students, unemployed migrants, you name it). It's like they actually wanted more of these problems. If you didn't then you have to be an absolute idiot.
I still can't understand what the hell has happened.  Are these people idiots or did they actually consciously want more of these problems?";Hateful;Behavior
40920;Truvada \u2013 Behind The Controversial Drug That Could Prevent HIV;video;"Michael Weinstein actually turned out to be right.... And this week, the first documented HIV transmission through a patient on PrEP has been reported. 
Why can't idiots just wear condoms!?!? It significantly prevents numerous STDs. Why not just use condoms AND truvada!!!?";Hateful;Behavior
40924;Truvada \u2013 Behind The Controversial Drug That Could Prevent HIV;video;"The idiots who protest against the use of PrEP are using the same tired arguments the anti-birth control crowd used in the 1960s. 🙄

""You're 28 I'm 48."" And? You could be 1,000 for all I care; your age doesn't take away from the objective scientific research that elucidates the ridiculousness of your claims.";Hateful;Behavior
42392;North Carolina's Anti-LGBT Law Worst In Country;video;These idiots want Chaz Bono in the women's restroom and Caitlyn Jenner in the men's. Yeah that won't be disruptive, lol.;Hateful;Behavior
43780;Flint Water Crisis Congressional Hearing & Shouting Match;video;"Everyone of them, including the idiots attempting to grab the spotlight and be seen ""Doing The Right Thing""........for once in their sorry ass lives, need to be sent to some 3rd world state and forced to live there for a few years without the support of anyone or anything. 

Ironically they don't even have to leave Michigan.";Hateful;Behavior
45853;An image of a bloody man begging for his life before being murdered by a mob has gone viral.;post;"they're the type of idiots who will believe those spam messages you get that says ""you won a laptop click here to claim it"" ""if you don't send this message to 10 people your mother will die"" etc. All jokes aside they're gonna get what's coming to them and to make myself clear i'm not pertaining to all Indians this is just for those who are involved in this unbelievable happening.";Hateful;Behavior
45888;An image of a bloody man begging for his life before being murdered by a mob has gone viral.;post;This is what happens when uneducated idiots get technology in their hands. So much for the crap digital India  idea by the current gov. Let them first educate the uneducated and then digitilze India.;Hateful;Behavior
47507;What's It Like To Have An Abortion? 4 Women Share Their Stories;video;idiots.......idiots as far as the eye can see;Hateful;Behavior
49074;What's The Hajj About, Anyway?;video;I saw many idiots comments for your knowledge westerns wars killed more than 4 million in the Middle East since 1990;Hateful;Behavior
50237;Pakistan's Polio Workers Under Threat For Vaccinating Children;video;Fucking religious ignorant people.They can't even see that those people go to help their children and they attack them for evil stupid reasons hiding behind their idiotic extremist religious views.;Hateful;Behavior
51103;Why Black Lives Matter Protests Are Happening Across America;video;"Lol. Is this bitch for real?? A genocide? Hahaha. One thing you have to admire about the blacks, they sure know how to steer a topic away from truth. Fact is Michael Brown was a piece of shit thug. Garner was a big guy who resisted arrest. Trayvon was killed by a half white/hispanic guy who wasn't even a cop. Here's another one of those facts that you idiots steer clear from: More blacks kill blacks than whites and all police combined. Most crimes committed are by blacks. Most calls for police service are in black neighbirhoods made by.....wait for it....BLACK PEOPLE. Its ironic how you want the crime in your ghetto shitholes to go down, but everytime a cop does his job, he's racist. Ahhh ""racist"". The catch all word for you people. If you have no logical argument, then just scream racism. Fuck BLM and any of you racist blacks that support them.";Hateful;Behavior
51524;Are Hoverboards Dangerous?;video;I lost my shit when they said they explode. Fucking consumer idiots. Research, people, research.;Hateful;Behavior
53749;McDonald's Employees Demand $15 Wage, Union Rights;video;These fucking idiots don't know what they are doing and what they are starting. Flipping burgers is not worth that much and if they keep this going fast food places will soon start using technology to replace some of the jobs they have. Not getting enough money? Get a higher paying job where the work is worth $15. No wonder more American companies are getting their labor done overseas, because of this bullshit of higher wages.;Hateful;Behavior
55319;5 things birth control does for women ... besides helping them not get pregnant.;post;What kind of idiots are these men. Where are their wives & daughters. Women don't let these idiots ruin what we have fought so hard for. I was told at 25 I couldn't have any more children. I had to take birth control for 5 yrs. Then at 30 I had to have my tubes tied because if I did get pregnant I would bleed to death. I had 2 beautiful children so I cried and had to live for my kids. Please all women if you want and can have a dozen children good for you but for us women who are not healthy enough at least let us have the alternative. If these guys are so judgmental tell them to keep it in their pants.;Hateful;Behavior
55747;Once a year, these streets become a battleground for an insane fireball war.;post;what a bunch of idiots;Hateful;Behavior
55781;Once a year, these streets become a battleground for an insane fireball war.;post;Just a bunch of idiots. Wasting time . If these idiots have guts go and help some poor instead killing yourself;Hateful;Behavior
56073;"In 2007, 13 rhinos were killed for their horns. 
In 2015, 1,175 were killed. 

A new way to battle the poaching problem:";post;why not start a rumour...that scientists,  have discovered that if you take this powder it makes your balls shrivel up and die, and your dick shrink...The human race are idiots, i don't see why they wouldn't believe it....?!?;Hateful;Behavior
58557;This artist had enough of the sexist BS. So she’s making art with it.;post;I'm so glad second wave feminism still exists. Equality has yet to be won and the idiots who are going around claiming to be feminists and are offended by everything are ruining the chances of that happening. Hopefully by bringing things like this into the light, our future will also be brighter.;Hateful;Behavior
66159;This young woman is fasting for the first time to show her support for her Muslim friends.;post;She said, she doesn't have the spirtuality behind fasting, that is why she wants to try it. Well let me say, she is not a Christian then, because True Christians fast as Jesus fasted and we are to be his followers and he is our example. What a world of idiots, living in denial people we have.;Hateful;Behavior
77604;This Texan stood outside of a mosque with a sign, and his message went viral.;post;Maybe Americans should wake up. These are the beliefs that made America great around the world. The idiots going around yelling make America great again don't realize they were never part of the people that made America great in the first place.;Hateful;Behavior
49260;An Overreaction: Words On #BlackLivesMatter And MLK;video;"Wow. An ignorant racist posting on Al Fucking Jazeera. Ever heard of per capita? Considering black people kill insanely more blacks people PER CAPITA than whites do, and black people kill more people of other races PER CAPITA, I think you should have used your ""poetry"" to implore black people to stop committing crimes. You are a bigot and shitting on a country where you have freedom. Some of your ""brothers"" in Africa still take part in slavery which existed in every part of the world until white people got their shit together and were the first to deem it immoral and illegal. Do you care about the parents of murdered white men who now have an empty seat at the dinner table thanks to their son being murdered by a black thug? No, because if you did, you'd have to consider yourself a humanitarian instead of a victim, and that's not nearly as sexy. Fuck you.";Hateful;Behavior
81543;"“I’m not racist. I am against Islam.”

A French-Muslim young man was racially abused because he just asked when the next bus was coming.";post;Honestly though as fucked up as i may sound its a good thing usa wont accept refugees, because they will be abused and bullied here by idiots that feel very empowered now a days thanks to the biggest idiot running the place.;Hateful;Behavior
81561;"“I’m not racist. I am against Islam.”

A French-Muslim young man was racially abused because he just asked when the next bus was coming.";post;This happens all the time now it's insane. Live and let live has gone. These ranting idiots from all walks of life and ethnesticity think it is alright to racialy insult a nother person why do we everyday people put up with it ?;Hateful;Behavior
81813;An Indian mob brutally attacked Nigerian students and the incident is causing the nation to address racism.;post;As an Indian I'm sad to say that our country is still very antiquated in its thoughts and actions! Some of you dumb idiots are such a disgrace to other Indians! This isn't racism - it's barbaric savagery at its finest!;Hateful;Behavior
86969;The Burn ISIS Flag Challenge;video;These people must be idiots, umm...if you burn that flag you burn your religion with it. You do realize that don't you?;Hateful;Behavior
89471;Arm yourself with information. Here are 4 important facts about white hate in America.;post;More bullshit to divide our country. Most of the fault claimed in this video is due to minority idiots (ignorant racists, not racial minority) and media, AJ+ included. Media needs to report better, and idiots are just making a fuss. They always have just not always about race. Keep it up, AJ 🙄;Hateful;Behavior
89704;An ISIS bombing killed more than a dozen people, but you probably didn't hear about it cause it wasn't in Europe.;post;it boils my blood how STILL some ignorant idiots think ISIS follow Islam . these monsters are killing innocent muslims in a holy month of Ramadan , how can they possibly be muslims ? does this make any sense ? just because they kill in the name of God doesn't mean they are muslims. if i kill someone in the name of jesus would i become a christian ?;Hateful;Behavior
95332;Crane Collapse At Grand Mosque In Mecca \u2013 At Least 87 People Killed;video;"You guys are Idiots.. ""Oh it's on 9-11 hmm revenge yeah."" Not knowing that your worshipped former president Bush did that to America. How Tf can a group of Muslims hijack and ride a plane into the TT if America's secure as a bank vault ??? Fucking American Cock-Riders ... Go to Hell";Hateful;Behavior
98240;People are protesting the construction of a 1,100-mile pipeline that will carry crude oil from North Dakota to Illinois.;post;To all you idiots complaining about leaking oil lines should be riding horses instead of driving cars. All you idiots bitching about leaking natural gas lines, quit using you heaters in the winter and your gas stoves too while you're at it. Railroad and pipeline is what allowed this country to grow into what it is.;Hateful;Behavior
102900;Do we gotta catch 'em all? Here are the pros and cons of Pokémon Go:;post;All I gotta say about idiots who don't know how to watch there surroundings like it even tells you to on the loading screen is to stop crying about it and tryna ruin it for everyone;Hateful;Behavior
102985;Do we gotta catch 'em all? Here are the pros and cons of Pokémon Go:;post;"One: Pokemon go in its terms is NOT responsible for the idiots playing it who get hurt. 
Two: oh grow up. Scrapes and bruises? I got those all the time playing outside as a kid. Idiots playing in the street? They'd be idiots even without the game. The game even says be careful but most of all use common sense. 
Three: It also helps mental health. With anxiety I avoid going out whenever I can. This made me want to interact again. Anxiety, depression, autism, PTSD, agorophobia. All things I've seen Pokemon go help others with. 
Four: Be careful out there players. Don't be stupid. Don't trespass. Use common sense and play safe.";Hateful;Behavior
103008;Do we gotta catch 'em all? Here are the pros and cons of Pokémon Go:;post;Lol when idiots are playing and can't pay attention to surrounding area it's not apps fault it's their fault lol stop babysitting these people, lol or do we need to install soft pads everywhere now? If you can't look up when walking then game or no game your life will be in danger cuz you are an idiot.;Hateful;Behavior
103034;Do we gotta catch 'em all? Here are the pros and cons of Pokémon Go:;post;It is called mind control, don`t pay attention to the fact that we are taking over your life. We just want to do a lot of things behind your back. By the time you idiots come to your senses it will be TOO LATE!;Hateful;Behavior
107618;A French politician thinks he knows the Muslim world well because he went to Cairo 40 years ago.;post;"If you support women's rights, freedom of speech, religion, and other civil liberties, YET are subscribed to AJ+, an arm of the Al Jazeera media network which is owned by a pro-Wahabi, Sunni royal Family of a nation which systematically persecutes homosexuals, women, and Christians. A nation where Flogging and stoning is permitted, and you will be put to death if you commit adultry with a non-muslim...If you believe in the aforementioned civil liberties, yet subscribe to a network owned by a family which spits on those civil liberties, congratulations, you're exactly the reason why people see 20something year old liberals as stupid, hypocritical useful idiots.
.
It's extremely ironic how you willingly consume propaganda straight from Shariah controlled Qatar, yet think conservatives are the the embodiment of the ""ignorant American"" sterotype. Extremely ironic.";Hateful;Behavior
112585;Cuba's former leader Fidel Castro has died at the age of 90. This is how Cubans are reacting:;post;Wow! I'm surprised to see soo many idiots on here who talk so good about a communist and say how he freed people from the us?  If you don't like the us, then leave!!;Hateful;Behavior
113428;A taste of their own medicine? These drivers are being forced to stare into their own high-beam headlights as punishment.;post;"What about the idiots that drive with no lights when it is overcast, pouring down rain and getting dark, or when there is very thick fog; See it all the time on Hwy 62.";Hateful;Behavior
136611;Civilians Train To Take Down Active Shooters;video;If somebody comes at you in body armour and with an assault rife, the best thing is to run and hide and live another day. These guys are idiots.;Hateful;Behavior
137112;Wolf Hunting In Siberia: Saving The Reindeer (Part 1);video;here in New Mexico the idiots added wolves to the gila wilderness and now they have wiped out the deer and are working hard on the elk  and have killed a huge amount of ranchers cows and now the game dept. has to pay for the cows so wolves are a pest like coyotes;Hateful;Behavior
137526;UK Approves Airstrikes Against ISIS In Syria;video;Every bombing attack kills civilians no matter who lead them you nationalist idiots all over the world;Hateful;Behavior
144655;This class teaches civilians how to use a firearm to fight an active shooter – and business is up because of recent mass shootings.;post;God help these stupid people. The NRA must be delighted to have increased sales and even more control of gun policy in the US. What a bunch of idiots😂;Hateful;Behavior
147125;This Iranian-American man was waiting for his brother at LAX, when he received a call saying his brother would be deported.;post;I'm losing hope. This country is filled with hateful and stupid people. It has become depressing... the constant waves of bad news.. and even if Trump is out in 4 years.. we're still stuck with his hateful following.;Hateful;Behavior
164929;Miss France is black, but in this magazine cover she looks white and her hair is straightened.;post;This is another case of showing how stupid people are...she`s neither black or white, she`s both. Do your homework! Media disinforms..;Hateful;Behavior
172830;Two Men Cut Giant Whale Shark Into Pieces While It's Still Alive;video;Why the hell would you even kill it ? Seriously leave the shark  alone. Maybe there will not be sharks anymore because of these stupid people;Hateful;Behavior
180024;Is There A Lesbian Couple In Finding Dory?;video;"Who cares if they are lesbian or friends? I don't watch pixar or disney movies to find LGBT people in it.
fucking stupid people.";Hateful;Behavior
181910;Why Is Train Travel So Bad In The U.S.?;video;Why is it so bad.  Simple answer is that like everything else there it's controlled by fat, stupid people.;Hateful;Behavior
217456;State-Sanctioned Genocide Targeting Rohingya Muslims In Myanmar;video;Only terribly stupid people will believe that kind of cheap propaganda with lies after lies. Only genocide is Muslims killing each other.;Hateful;Behavior
228300;There's an increase in the number of parents who aren't vaccinating their kids in Malaysia – here's why:;post;"One of these days, i hope someone will have the audacity to create a cure for stupidity as it has more adverse effects compared to measles and diphtheria! Stupidity is a disease and it has to stop!

Stupid people shouldn't breed.";Hateful;Behavior
230147;Three white men in Kansas were charged with making bombs and planning to kill Muslims. So why was no one talking about it?;post;In USA is more terrorist we in the all world so stupid people is around you can believe so shame in AMERICAN whit small brain and hate witch they have can do I wish GOD punish you for ever and make you to suffer to the rest off your life!!!!;Hateful;Behavior
248602;"“Every night it’s full of tears and blood.”

This photojournalist is covering the Philippines' war on drugs.";post;I wish we had the same president that will kill all the drug dealers in America are jails would be half of the population I don't care about  they deserve it remember people there not human and animals by selling drugs to kids families;Hateful;Behavior
47453;What's It Like To Have An Abortion? 4 Women Share Their Stories;video;I hate how pro lifers try to force their opinions on others. You think abortion is murder? Okay. Other do not think the same as you respect that. Abortion is going to happen whether you agree with it or not lol. Get over it, have a cup of coffee and shut the fuck up. xoxo;Hateful;Behavior
158680;Aid Worker Saves Nigerian Boy Accused Of Being A Witch;video;Wow, some people are so damn ignorant it makes my blood boil. I hate this video. The poor child :(;Hateful;Behavior
42570;Dallas Shooter Killed After Attack On Police HQ;video;i'm so fucking sick and tired of seeing bitches on here talk about how liberal and left wing this video is and how they have such a liberal agenda etc. Liberal by very definition means different or I guess also change. Why can't people just look at this issue for what it truely fucking is, an act of terror, and just judge the mainstream media for what they truly stand for and fight against their hypocrisy instead of assign a label to every fucking guy that goes up shooting fucking schools or police stations or civilians in public. Fuck I hate the media.;Hateful;Behavior
65825;A police standoff left a black woman dead and her son wounded. Parts of it were captured on social media.;post;"Half of you all are fucking retarded. She put the child's life in danger the officers and herself. And what's the use of tear gas if she's just gonna shoot blindly. She put herself in that position. She got was was coming. And if you wanna say ""why would they serve papers in combat gear"" that's a load of crap. This about how fast a police officer can use the radio and call back up, especially in this situation where the lady had a gun, a child, and threats toward the officer..bad mother..";Hateful;Behavior
107395;Construction on part of the Dakota Access oil pipeline has paused after hundreds of people gathered to protest near Standing Rock Reservation.;post;You got that right always taking what is not there's ,the nations have owned this land since the beginning of time,greedy assholes always taking people's land kiss my ass you dumb asses, is that what you greedy people teach your kids that's why this worlds all fucked up.im out yeaaaaaa booooooooooooy;Hateful;Behavior
1334;Protesters Demand the Confederate Flag Be Taken Down;video;"It didnt bother these mindless aholes last month..no flag shot anyone so whats the point..the confederates flag says ..the USA
 had a Civil war and its been over 150+yrs. Get over it .
";Hateful;Behavior
2501;Here's what happens when a deaf puppy meets his soulmate.;post;The thing I love most about this post is all the love and cuteness and happy floppy ears. The second things is that there isn't one butthurt whining sad ass leaving comments about this being dog abuse and they would know because they used to be a dog and were abused by aliens with anal probes on a weekend basis. This post is perfect :);Hateful;Behavior
49112;What's The Hajj About, Anyway?;video;stoopid religous people hurr durr lol;Hateful;Behavior
126820;New Yorkers of different religions gathered for Iftar outside Trump Tower to send a message to the president.;post;I eat meat.. so F U..... I pray to what ever god I want.  Stop pushing your fuking views at me.. makes me wanna hate your stupid ass.. trump is our president. . He's a tool.. but like Obama was a asshat.. I would never put him down for all the garbage he and his Muslim  pals shove down our necks.. so go home and l9ve the ones you have .. cause if them Muslim  ppl get there way we American  well we done;Hateful;Behavior
128886;Truck Full Of Refugee Corpses Found Abandoned On Austria Highway;video;I just houpp that one day all recist ass hole's must live they homes and to look for refug in some others contry to see and  fill what dis people are filling and fill. message from x refugee to all recist manky s out there  is Go and fuck your self's and gett a life.;Hateful;Behavior
137825;Alejandro Nieto's Parents Speak About Their Son's Death;video;Ugh. Can't wait for the asshats defending the poor downtrodden police officers.;Hateful;Behavior
146014;Olympic gymnast Alexa Moreno was body shamed, but people on the internet fired back.;post;Eat it you damn trolls. She has accomplished far more than you couch potato asshats with barely a high school education. Your focus on another woman's body is indicative to your IQ...low;Hateful;Behavior
181519;"A 16-year-old girl was drugged, violently raped, tortured and killed in Argentina.

Women throughout Latin America are saying #NiUnaMenos (“Not Even One Less”).";post;About damn time people are raising up against the idiots that are causing the problems. Let the women from that country get a hold of those Aholes and no one will have to worry about them again.;Hateful;Behavior
212149;Kids In Ukraine Train With Real Guns;video;and these idiots say Islam teaches people to kill look at this video ass holes;Hateful;Behavior
249807;Teen boys are kidnapped and forced into institutionalized sex slavery in some areas of Afghanistan.;post;says it all doesn't it, just how hypocritical, filthy and arse backward this cult really is and i use the word cult because there is nothing i find in this ideological bunch of crap that has even the slightest hint about it as religious.   Currently 99.8% of the population today in Afghanistan is muslim, google and various web sites will tell us this.  according to this cults book of doctoring the act of homosexuality is punishable by death yet they have this barbaric practice of stealing little boys for sex slaves.  Are they trying to tell us that they do no participate in both oral and anal sex with these slaves cos if they are they are talking bollox, and, just by the fact that these said slaves  are male is an act of homosexuality, so surely this being the undeniable case  they should be killing each other off in droves.  ,;Hateful;Behavior
250568;This boy survived after being run over by a truck in China. Surveillance cameras captured the shocking moment.;post;$22 fine for running a red light and almost killing a child. I get a $50 ticket for speeding 15k over or $30 parking ticket for parking on a street and this asshat only gets fined $22 !?!?;Hateful;Behavior
258776;Coming Out As An Undocumented Immigrant - Latino Voices;video;"For all those trolling commenters. FUCK YOU, if you think your grand parents or great grand parents are native to this land. YOU'RE FUCKING WRONG. 
Lets educated you. As you clam you need to be a an American citizen. But I guess you believe in stealing and raping and murdering then. Because that was done to get this land. Ok let past this

How about all those illegals that came over in boats crossing the river? Throw them and there children out? Yes?  Sorry. I mean the Atlantic. So nearly every white American needs to leave too. Because most of the illegals that enter here was your great grand parents to parents to come here for e batter life. So it's ok for white to get it right. Even your racist great grand parents may be turning on there grave. 

You are the same selfish people that run for the train ask for someone to hold the door open for you and you won't do the same for the one behind you. If you really say you are religious. Prove it. Show me the believe in a ghost, or your imaginary friend make you better person. Respect the person next to you now matter what. There is only one race you should care about. 

The HUMAN KIND";Hateful;Behavior
220707;Why Are We Still Talking About Racism?;video;"The funniest thing is comments on a video decision on racism. 

People are ass holes in general:

1. Caucasian that says black people pull the race card. But like the one lady said ""over the phone she spoke like a white women but was told the property wasn't for sale when she showed up black"". 

2. African-American's that say  white people have white privilege. You shouldn't think or be taught any one is better than you or that you're better than a race of people.";Hateful;Behavior
249791;Teen boys are kidnapped and forced into institutionalized sex slavery in some areas of Afghanistan.;post;What a  parisite man is to his own speces. Sickest fucken creature on earth.It's no wonder the place gets destroyed every now and then.How else do you stop this abuse. These governments that we employ make rules that protect the perps because many of them are in government or some religous sect. So nothing is ever really done.;Hateful;Behavior
335290;"""Racism will always be a part of America.” LeBron James speaks out after his home was vandalized with racist graffiti.";post;that sucks people gotta be asshats... he does so much good for where hes from. He gives of himself and act as,a great role model to kids who need good heroes. Lebrons always been a class act in my book.;Hateful;Behavior
228001;Inappropriate Pokemon sightings are popping up everywhere.;post;Sorry but what does this have to do specifically with Pokemon Go? You shouldn't play games in those areas to begin with. The game itself spawns various Pokemon in random locations. You're an inconsiderate asshat if you make selfies and or play any games in those areas.;Hateful;Behavior
345901;Chief Keef Hologram Concert Shut Down In Chicago;video;Don't you see how the police act like ignorant ass holes.  They definitely don't want peace. They are a bunch of shit. ;Hateful;Behavior
4377;These guinea pigs are so cute you might want to eat them.;post;This was so sad. They say they are like family but yet hold them by their necks and dress them up for a beauty contest then fuckin eat them!!!! WTF! Yes animals are eaten every day but they aren't treated as family and used for a contest just to be eaten in the end! Humans are such assholes!!!! Animals deserve respect not to be looked at as food.;Hateful;Behavior
12344;This racist rant by an alleged Trump supporter is unbelievable.;post;That has nothing to do with voting OR politics and everything to do with tolerance and his upbringing. He's ignorant and intolerant, bottom line. But there's people like that in every color across the globe. Unfortunately the world just has assholes in it. I feel bad for the guy filming but I'm proud of him for handling it the way he did.;Hateful;Behavior
13196;An autistic 6-year-old boy was accidentally shot and killed by police.;post;"Kieryn Wang Sad that the police either attempt to shoot or actually end up shooting mentally disabled people.  I also love how the assholes who always scream ""all lives matter"" aren't speaking up about this. But hey, maybe it's because the ""all lives matter"" crap was only invented to silence black lives matter and no one actually matters to those people....just some food for thought.";Hateful;Behavior
15242;"These people are taking tree hugging to new heights. 

They're cloning some of the world's tallest trees to fight climate change.";post;"These assholes come in here to the western himispher and destroy everything, now pretending to be concerned about climate change while still drilling for oil and dumping in into our waters.... and what's this about cloning trees?? 
Don't pretend to be concerned when you are still out destroying elsewhere.......";Hateful;Behavior
15804;Dallas is in shock after snipers killed at least 4 police officers.;post;"Where were these assholes when the cops shot and killed the unarmed black people?

I'm not against revenge but to do it right you have to get exactly the people responsible, not people who might be similar. Isn't it sad that the cops who killed those people are watching these good cops get killed?";Hateful;Behavior
