ID;title;type;message;Class;Category
78786;This man literally struck gold when he stole a bucket full of gold flakes in broad daylight. Now the NYPD is after him and the $1.6M worth of gold.;post;Honestly if they leave bucketful Gold unattended in the back of a Armored truck and nobody noticed him taking it, he deserves every and any penny of it!!!;Neutral;Neutral
78789;This man literally struck gold when he stole a bucket full of gold flakes in broad daylight. Now the NYPD is after him and the $1.6M worth of gold.;post;Good for him. Hope he gets away with it. If you have 1.2 mill of gold in a bucket and you don't have your eye on it. You had it coming.;Neutral;Neutral
78992;U.K. PM Theresa May meets with President Trump to discuss strengthening the U.S.-Britain relationship.;post;"Hahahhahahhahaha !!! Someone told him to just shut up and ""READ"" this time !!!";Neutral;Neutral
78993;U.K. PM Theresa May meets with President Trump to discuss strengthening the U.S.-Britain relationship.;post;He's not representing the American people, more like his own ego and interests.;Neutral;Neutral
78994;U.K. PM Theresa May meets with President Trump to discuss strengthening the U.S.-Britain relationship.;post;Does he believe the alternative facts the spews out of his mouth??;Neutral;Neutral
79052;These Syrian children went to get chips from a food truck. The vehicle exploded and killed more than 60 of them.;post;It makes me so angry to think we could not be civilized and co exist with each other....My heart goes with all these children and the relatives.... Hopefully this will end soon  😢;Neutral;Neutral
80004;Flint may not be in your news feed, but the city is still in a water crisis.;post;Flint in not the only place in the US where water through city pipes is not potable water. Check out the poverty stricken sections of New Orleans post Katrina. And bottled water brought to us by what companies getting rich, buying up water rights? This is a HUGE problem.;Neutral;Neutral
93576;ABC And NBC Don't Want To Air Lane Bryant's Plus-Size Ad;video;Being fat is a first world privilege.;Neutral;Neutral
93668;Ariana Grande Shuts Down Radio Hosts Over Sexist Interview Questions;video;STOP CREATING PROPAGANDA . VIDEO WAS NOT SEXIST AT ALL . THIS IS JUST CLICK BAIT;Neutral;Neutral
96737;Pipeline Break Spills Oil Into Amazon Waterways;video;17 million dollars is not enough, that's nothing for such a huge company. Btw this is one of the reasons I don't like humans, most of them just don't care, especially lately, when it's needed so much to work together to make our planet suffer less. This makes me sad. Please don't be just a viewer of this video, share it, try to care more, think more about the things you do and what consequences it might have. Thank you;Neutral;Neutral
99231;"“If I was president, I would clean up all the blood.”

These kids lived through war. Their words are going to break your heart.";post;Saudi money paying for American fire power, keep sending your votes to Hillary if this is the future you forsee, dont the Saudis send the Clinton foundation 100s of millions of dollars per year? Didn't they send bill Clinton a 10 million dollar birthday present in 2016? She has already sold promises to foreign money, but let's give her the oval office.;Neutral;Neutral
108803;Watch this Muslim-American political candidate shut down a journalist.;post;Difference in British And American first generation immigrants, american ones play mainstream roles. British first generations still stay colonised! Yasin Shafi Tasmim Ferdous Khalil Mahmudun Nabi;Neutral;Neutral
111717;This wedding cost $73,500,000. Seriously.;post;China always get more headlights than India. If someone abuse a dog in China the entire west think that the Chinese are demons. While millions of stray dogs in India that are also being abused never catch any attention.;Neutral;Neutral
111742;This wedding cost $73,500,000. Seriously.;post;When you die, how much money or jewellery can you be buried with? A golden casket or a golden coffin? Truth is when you die, you will be covered in white shroud and be buried or burnt according to your religious rites...when death comes, it does not care or matter whether you're poor or rich.;Neutral;Neutral
111749;This wedding cost $73,500,000. Seriously.;post;Soooo would the Indian people prefer the rich store their money in a safe where no one has access to it? Or should they spend it, thereby getting it into the hands of people to reinforce their jobs, who further spend it and reinforce other jobs....;Neutral;Neutral
111752;This wedding cost $73,500,000. Seriously.;post;90 million indians are so poor no money to eat 3 times and they spending money on wedding 😂;Neutral;Neutral
111754;This wedding cost $73,500,000. Seriously.;post;I don't see a problem here, if you have the money the spend it. If black money is involved the government should do its job and investigate.;Neutral;Neutral
111761;This wedding cost $73,500,000. Seriously.;post;Citizens shouldn't be complaining though. That's $73M being pumped into the economy.;Neutral;Neutral
111769;This wedding cost $73,500,000. Seriously.;post;We can build thousands of home for the poor people in that amount.;Neutral;Neutral
111794;This wedding cost $73,500,000. Seriously.;post;73 million could help Syrian families in Aleppo and those starving to the point of malnutrition;Neutral;Neutral
111795;This wedding cost $73,500,000. Seriously.;post;He could have possibly eliminate poverty in the entire globe with that amount sighhh 😔😔😔;Neutral;Neutral
111804;This wedding cost $73,500,000. Seriously.;post;What a waste of money.. There are lot of people in india are poor and children starve .. 😞;Neutral;Neutral
112838;The Rio Olympics haven't even started and they already look like a disaster.;post;All these issues are on the news now because Brazil is going through a great amount of international pressure from financial institutions and political forces. Brazil will nail it!!! The Olympic Games will do just great. These subjects are internal affairs. They are not of the concern of athletes and olympian crew.;Neutral;Neutral
112842;The Rio Olympics haven't even started and they already look like a disaster.;post;Olympic Games aren't worth the money they cost a country. Large scale facilities are ghost towns after the games. Not sure they do much more for tourism either. Money can be better spent;Neutral;Neutral
112843;Reporter & Cameraman Gunned Down During Live TV In Virginia Shooting;video;when people first saw this they said it was fake, people are living in a dream world, it takes event like this to wake them up.. we are living in serious times;Neutral;Neutral
113336;Utah Cop Shot A Man Dead And Then Handcuffed Him;video;Dude BEGGED for that. Cops did nothing wrong at all. Good job Officer!;Neutral;Neutral
115233;Women are attempting to form a human chain around the Trump building in Chicago.;post;He is the worst of the worst!  I can't believe that the Republican party could not have elected a more qualified candidate!;Neutral;Neutral
115234;Women are attempting to form a human chain around the Trump building in Chicago.;post;Woh USA - most of these comments are appalling you should be ashamed. Why do you think it's ok for any grown man to grab whatever he wants?! GO GIRLS. xx;Neutral;Neutral
115469;Hair took center stage at Ghana Fashion and Design Week, and it was all natural. Lead hairstylist Charlotte Mensah took us backstage.;post;Beautiful! I'm glad to see my sistas embrace their natural beauty. For so long bw have been told we are less than and not as beautiful, even though our body parts have been made into a commodity. Black women all around the world should know you are beautiful just the way you are whether light or dark, kinky or loose curly it's all beautiful. Our wide phenotypes as black women is extrodinary, embrace it.;Neutral;Neutral
115470;Hair took center stage at Ghana Fashion and Design Week, and it was all natural. Lead hairstylist Charlotte Mensah took us backstage.;post;Perm sales have deceased dramatically since 2008. A lot of women are going back to their natural hair. I'm loving all the wild styles, textures and creativity.;Neutral;Neutral
115471;Hair took center stage at Ghana Fashion and Design Week, and it was all natural. Lead hairstylist Charlotte Mensah took us backstage.;post;"People have to get used to seeing it. They thought it was a ""70's"" hairstyle.";Neutral;Neutral
123995;Children cry, civilians scream, missiles explode - just another 24 hours in Aleppo.;post;"For those of you that think the USA has nothing to do with this, please check again. Our ""special forces"" are there. Our bombs are there. Our drones are there. We are a part of this mess. Don't listen to the mainstream media. And shares like this, though good for us to see the reality of the suffering, are misleading.";Neutral;Neutral
124962;"War cry for Standing Rock.

This Maori man performs the traditional haka in North Dakota on the front line of #NoDAPL protests.";post;So amazing even tribal people from New Zealand come to offer their spiritual power to protect and defend the sacred earth and water from this Dakota pipeline!!!! The Haka is very powerful ...the Maori understand the struggles of the Native America Indian Nations...it is awesome the Tribal indigenous people of the Earth are taking a stand ...I hope this goes worldwide and that all people stand with them to protect the Earth ..,She is the mother to us all and She is Sacred;Neutral;Neutral
124965;"War cry for Standing Rock.

This Maori man performs the traditional haka in North Dakota on the front line of #NoDAPL protests.";post;This had me in tears and my heart so sad for the people  of tha land..I truly  hope God helps them and Peace & Love,,,he said this wt so much heart and soul...I hurt for them....how many times must you take and take and take from the  quiet ones,the peaceful  ones.... :(;Neutral;Neutral
124966;"War cry for Standing Rock.

This Maori man performs the traditional haka in North Dakota on the front line of #NoDAPL protests.";post;Sadly they will most likely succeed at finishing this pipeline but it doesn't really matter the spiritual world will take sooner or later karma will take its toll on the future generations too come there children's children will take and accept what there ancestors have created wether it becomes a good thing or bad life and death will go on for the red, brown, black, yellow, white, etc: as ☝️ one.;Neutral;Neutral
124967;"War cry for Standing Rock.

This Maori man performs the traditional haka in North Dakota on the front line of #NoDAPL protests.";post;This is so powerful. Many do not understand what it's like to be a part of a culture, and to call on your ancestor's spirits to battle and fight for you. It's a battle no one can see, but the enemies WILL feel it. This is tradition that many, many cultures share. Next time you tell an immigrant to go home, remember that. And remember this isn't your land either.;Neutral;Neutral
129757;The Mega Rich Make The Rich Look Poor;video;I have no problem with ppl making tons of money, so long as they aren't hoarding it. That money could be used to fund or start up new companies and create jobs. Hiding it in a secret bank account does nothing to help the economy;Neutral;Neutral
129761;The Mega Rich Make The Rich Look Poor;video;Capatilism making 0.0001% super rich while the 99.9999% are the poorest ;Neutral;Neutral
129762;The Mega Rich Make The Rich Look Poor;video;which software do u use to create these animations;Neutral;Neutral
138605;Is Ted Cruz Scarier Than Donald Trump?;video;if trump or cruz win the nomination then the conservative mainstream have to reform;Neutral;Neutral
139241;Drowned Syrian Boys' Father Calls Out Arab Leaders Over Refugee Crisis;video;This is all a lie! lets take Saudi Arabia alone.. Since the syrian civil war, saudi arabia has been hosting more than 2.5 million syrian citizens providing them with legal temporarily citizenships they have never been treated as refugees. More than 1,00,000 syrian students are enrolled in public saudi schools. 700 million dollars of humanitarian aids has been provided to the syrian people.;Neutral;Neutral
139273;Drowned Syrian Boys' Father Calls Out Arab Leaders Over Refugee Crisis;video;About time this gets put in the mainstream. Too many people acting like this is Europe's responsibility, and only they should deal with it.;Neutral;Neutral
148621;The life of a child during war: You're dead, injured or in mourning.;post;Why in the world can we all not just STOP!! Instead of wanting to kill one another, let's help one another. ..hold our hands out to help our fellow man up not use our fingers to push buttons that launch mass destruction all because our governments seek power over the other! We all can learn from each other an we just may realize that we actually like an respect the other...peace an love to all ♡;Neutral;Neutral
148628;Hundreds of families are evacuating a housing project where the soil is contaminated with lead and arsenic.;post;They knew the land was contaminated they just don't care and will never care.;Neutral;Neutral
148630;Hundreds of families are evacuating a housing project where the soil is contaminated with lead and arsenic.;post;I find it amazing how some people find ways to justified injustice against minorities when there's things like this & policy brutality going on. This has to stop.;Neutral;Neutral
155810;The Muslim imam and Christian priest from Amazon's viral ad? Turns out, they're friends in real life.;post;Very nice ad. I would love some love for the atheists too. We get such a bad reputation also,but I have many muslim and Christian friends who are very close to me. Many people assume because I'm an atheist, that I hate all religions which is not true. I respect all religions as I would hope they would respect me for my atheism.;Neutral;Neutral
168193;"Meet the man behind Coachella. 

Billionaire Philip Anschutz has supported anti-gay groups and isn't exactly environmentally friendly.";post;Money comes and money goes, it's just only for the experience and no one cares about anything behind it, everyone is just supporting their favorite artist and to see new ones. Yes it is expensive but you'll always have money later on anyway..you can't tell people how to spend their money;Neutral;Neutral
172987;Fuller House In The Real San Francisco;video;Why can't rich people move into new places? They're not trying to displace people, that's a byproduct of a developing area. You can't expect not to be pushed out of a quickly developing area by doing the same minimum wage work your parents have done. It's an absurd way of thinking. Unless you OWN the property, don't get so butthurt. Go buy some land in Colorado.;Neutral;Neutral
172992;Fuller House In The Real San Francisco;video;If rich people had more money, this wouldn't happen.;Neutral;Neutral
178371;Angelina Jolie Is Begging The World To Do More For Refugees;video;And then she moves back to her multi-million dollar home, with high security and safety, in the middle of a wealthy area, where she never has to see what these people do to their communities, and the countries they create ghetto's in and fester in their ideology/religion. No thanks.;Neutral;Neutral
181006;Hollywood's Racism Problem;video;the producers and financiers of these movies are still going to be white. when people and companies have to green light multi-million dollar projects, they tend to be way more conservative with their money and unwilling to take risks like casting minorities as leads, hiring unproven directors/writers.;Neutral;Neutral
188792;"“We're starving.” 

Venezuelans are crossing the Colombian border to find food and medicine.";post;Ok im trying to understand all of rhis cause our country actually gave venezuela 50us million dollars in food...and theyre asking for more in less than a month....what solutions are there in place to prevent such turmol in the country....our shores are filled with so much its not even funny...plus prostitution abd aids pitch sjy high after all of this...when will the president of venezuela going to put things in place for his people...when ?;Neutral;Neutral
195238;These teen brothers in Haiti build electronic toy trucks out of trash.;post;If these boys can do this without education imagine how humanity could benefit if they could go to college! The really rich people in the world could part with some of their wealth to provide an education for talented young folks born with superior intelligence.;Neutral;Neutral
195258;These teen brothers in Haiti build electronic toy trucks out of trash.;post;If me and my husband are ever blessed with a financial windfall, our first investment would be to financially assist young ones to further their education and fulfill their passions;Neutral;Neutral
195259;These teen brothers in Haiti build electronic toy trucks out of trash.;post;How creative,unfortunately, some of the children do not have the opportunity to excel in their talents due to bureaucracy in Haiti.;Neutral;Neutral
195260;These teen brothers in Haiti build electronic toy trucks out of trash.;post;These kids deserve scholarships and the opportunity to apply their skills with modern technology, impressive intellect and extraordinary talent under extreme circumstances;Neutral;Neutral
195261;These teen brothers in Haiti build electronic toy trucks out of trash.;post;Future inventors well done to the two brothers god bless Them both they need scholarship yes mr zucherberg help these kids out;Neutral;Neutral
195264;These teen brothers in Haiti build electronic toy trucks out of trash.;post;I hope schools are watching as these kids could do well to have a scholarship to study engineering and do some good in the world!;Neutral;Neutral
195265;These teen brothers in Haiti build electronic toy trucks out of trash.;post;I pray to God these kids and all in Haiti receive a better life than what they have if it's God will.Very smart kids.Praise the Lord.Amen;Neutral;Neutral
197403;"“I'm here for the long haul. Ain't nobody moving me.” 

Natives fighting the Dakota Access pipeline are preparing for a long battle. We take you inside their camp. #NoDAPL";post;I have not, admittedly, educated myself on this issue very well. However, I must state here my recognizition and appreciation for the Indians integrity in their stand- I've not heard of any violence, shootngs, cars on fire, buildings burned (though I realize this is in a rural area)...it's jsut not present. Good for them.;Neutral;Neutral
197405;"“I'm here for the long haul. Ain't nobody moving me.” 

Natives fighting the Dakota Access pipeline are preparing for a long battle. We take you inside their camp. #NoDAPL";post;This Pipeline is shipping this oil overseas!! It's not for us!! But when it leaks, and they do, then it becomes our problems. Too much to risk for absolutely no gain. Their profit never trickles down to the people.;Neutral;Neutral
197407;"“I'm here for the long haul. Ain't nobody moving me.” 

Natives fighting the Dakota Access pipeline are preparing for a long battle. We take you inside their camp. #NoDAPL";post;As much as I believe in the employment opportunities from pipelines, they have enough money to reroute that pipeline way far away from our Native Friends! I believe this should be resolved asap with apologies to these people & their land plus the pipeline company should be ordered to pay pain & suffering that these people have had to worry with since the day it was brought up! ✌️💡💞🙏;Neutral;Neutral
197578;Flattened homes. Destroyed bridges. Submerged villages. Hurricane Matthew just smashed through Haiti. And over 800 people are dead.;post;Usain Bolt my hero has donated 10 million dollars  to Haiti, all governments should hang their head in shame. A 100 metres runner did more than you. Bless up king Bolt ❤️❤️❤️❤️❤️;Neutral;Neutral
197629;Flattened homes. Destroyed bridges. Submerged villages. Hurricane Matthew just smashed through Haiti. And over 800 people are dead.;post;It is horrible what these people are going tru but it is said the Red Cross raised 500 million dollars to re-built and where ate these homes.  Sometimes your heart goes out and u want to contribute but when u see that these organizations arent doing anything with what has been collected u wonder where the hell it all went when u dont see the progress..;Neutral;Neutral
210555;Stephen Hawking Plans To Send Cameras Into Space;video;we need 100 small loans of a million dollars;Neutral;Neutral
213275;David Cameron Admits Tax Evasion After Panama Papers Leak;video;'rich people hiding their money like their lives depended on it..' isn't this just the oldest news in human history..? what else is 'new'? it's even in the bible.. 'for a rich man it is far easier to crawl through the eye of a needle than be free from his materialistic burdens here.. on earth..';Neutral;Neutral
215725;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;We're so lucky in the Philippines.Fruits are plentiful and they're also very cheap....watermelons, cantaloupes, mangoes,etc.Poor and rich people can afford to buy and eat them.;Neutral;Neutral
215745;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;I grow up in Japan for 16 years and have lived in US for 9 years. I can say, people would pay that much money for fruits because it taste unpredictably delicious and you can never experience that in America unless if you are super rich and can import food from Japan. but $27,000 fruits is not for ordinary people it's just for rich people. It might sounds ridiculous but Americans fruits/ vegetable tasted like plastic to me when I first tasted in America (now I got used to it and know where to get ok quality of fresh food). In Japan, people put effort and look for perfection for food if they charge that much money.;Neutral;Neutral
215799;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;I seem to recall that the minimum wage in Japan is quite low. I know this fruit sells to rich people, but still. Wow. Can't get my head around it.;Neutral;Neutral
215800;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;Have you ate the fruits in japan? That will answer your question. Lol. It doesn't compare at all to the crap fruits sold in your reg. super markets that are full of chemicals.;Neutral;Neutral
215802;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;Japanese people would be crazy happy eating delicious, exotic and INEXPENSIVE Colombian Fruits! #Proexport #Colombianfruits #Procolombia;Neutral;Neutral
215803;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;Here's me thinking fruit is consumed daily across the world. I had no idea that it wasn't as common in Japan. You learn something new everyday.;Neutral;Neutral
215804;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;My goodness!!!! 😣😣😣😣 why is the fruits as so damn expensive? If i have to buy that expensive, instead, i am just going to pop vitamins pill in my mouth.;Neutral;Neutral
215805;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;The best mangoes are so sweet and juicy that they have syrup dripping out of their skin, not pretty and neat looking and often come with fruit flies.;Neutral;Neutral
215806;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;So let me get this straight... the Japanese culture doesn't eat very much fruit, so its making great efforts to share its popularity by charging hundreds to thousands of dollars for a piece of fruit??? Hmmmm 🤔;Neutral;Neutral
215807;Two cantaloupes for $27,000? This fruit is priced like jewelry.;post;You could buy a car or you could buy a mango.... I pick car cuz I can't drive a mango to work for several years and it lasts longer then 15 min;Neutral;Neutral
219193;Kiribati: The Islands Being Destroyed By Climate Change;video;"The rise and fall of land masses is cyclical.  We live on a planet with active plate tectonics.  This video is bad observation that is based on limited data.  Even Florida and Panama were completely submerged in their past.  

Alarmists using limited data to create fear mongering to make a buck.  Al Gore is so worried about the oceans rising that he purchased an over 9 million dollar home on the beach.  DiCaprio flies in private jets and relaxes on his mega yacht.  ""Green"" companies have received billions of dollars in government welfare with limited and non-sustainable results.  Still don't see something wrong with this picture they are painting for us?  Look harder.";Neutral;Neutral
219638;Native American Tribe's Answer To Oregon Militia;video;Trump should give those guys  A Small Loan of a Million Dollars. Problem solved!;Neutral;Neutral
220865;Tourists On Greek Island Disgusted By Refugees;video;THERE TARGET IS TO CAPTURE GERMANY ONCE GERMANY FALL ALL KNOWS WHAT WILL HAPPEN,REMOVE MERKEL PARTY AS SOON AS POSSIBLE;Neutral;Neutral
220866;Tourists On Greek Island Disgusted By Refugees;video;"What about those actual genuine refugees who need help? Since when did humanity turn against others because of their religion, their faith. Isis have nothing to do with islam and i have proof. Moreover, those innocent children are suffering, they need help, yet most of us turn our backs against them saying oh they're gonna muslimize the world. Its not possible for one and two the idiots that say this are really thick.
We wouldn't want our own family in a state like that. Children nowadays seem to be more clever than some adults that i see on the internet. We have become numb to these types of situations. Instead of hating so much, how about to try at least donating money to these unfortunate people. And i wonder what country caused these wars? Nigel farage admitted that it was a mistake, starting the Iraqi war. Humans want power and its ridiculous.";Neutral;Neutral
220867;Tourists On Greek Island Disgusted By Refugees;video;Although there's some women and children most of these refugees appear to be single young men.  Have they deserted their families and left them in war-torn countries or are they just economic immigrants?;Neutral;Neutral
220872;Tourists On Greek Island Disgusted By Refugees;video;Every single country these people are going to is faced with problem after problem. They're not satisfied with the living quarters we try to provide or the food we supply, not to mention they have the hardest time simply following the laws. I know we keep preaching human rights but what about the actual citizens of the citizens? People feel threatened in their own homes, women and young girls and in certain cases young boys are raped and yet no body dares mention anything because we don't want to be labeled as racist.;Neutral;Neutral
220875;Tourists On Greek Island Disgusted By Refugees;video;I'm glad I'm living in israel now. Safest place now;Neutral;Neutral
220877;Tourists On Greek Island Disgusted By Refugees;video;This is just like blacks in Africa who desperately wanted independence from colonial countries and then found that 'independence' was hell and then came flooding into the countries run by whites.;Neutral;Neutral
220878;Tourists On Greek Island Disgusted By Refugees;video;Unity make the strengh ✌💟 Still Love no matter what!!;Neutral;Neutral
220881;Tourists On Greek Island Disgusted By Refugees;video;I would pack up and leave.people from the dark  ages.do they know what century this is?invaders seeking money!;Neutral;Neutral
220882;Tourists On Greek Island Disgusted By Refugees;video;funny how in the media they only show females and women and kids but realtiy is only men come lol..;Neutral;Neutral
220883;Tourists On Greek Island Disgusted By Refugees;video;I would received any human being any living thing with care and open arms.  Find solutions not division amongst ourselves. I'm not going to let the hatred of war still my joy for a better world . I'm not going to give any one the pleasure of stealing my love for my fellow sisters and brothers no matter what . Love and peace no matter what 💟 Unity makes the strengh.;Neutral;Neutral
220886;Tourists On Greek Island Disgusted By Refugees;video;I'm sorry but Greece is bankrupt and thrives on tourism. I completely agree with the vacationers. This whole migrant mess decreases tourism and I don't wanna see Greece suffer. Such a beautiful country !;Neutral;Neutral
220889;Tourists On Greek Island Disgusted By Refugees;video;Wow, I guess those Muslims have the right to hate the Westerns....how shame;Neutral;Neutral
220891;Tourists On Greek Island Disgusted By Refugees;video;I keep hearing Muslims calling people in western cultures infidels.  They sure seem determined to get to the infidels countries to enjoy their freedoms and luxurious lifestyles.;Neutral;Neutral
220893;Tourists On Greek Island Disgusted By Refugees;video;Europe is committing suicide.;Neutral;Neutral
220895;Tourists On Greek Island Disgusted By Refugees;video;"This video fails to mention 1 in 2500 of these ""refugees"" is a bomb.";Neutral;Neutral
220899;Tourists On Greek Island Disgusted By Refugees;video;THIS FUCKING WORLD BELONGS TO EVERYONE, GET IT, GOT IT, GOOD. SHUT UP WITH ALL YOUR COMPLAINING. THIS COUNTRY, THIS WORLD, DOESN’T BELONG TO YOU AND YOU ALONE. NATIVE AMERICANS HAD THE “USA” AND SHARED. UNTIL WE ALL LEARN TO LIVE TOGETHER, TOGETHER, TOGETHER, AND, TOLERATE EA.OTHER, THE WORLD WILL ALWAYS BE AT WAR. THERE ARE MANY PPL I CAN’T STAND. HOWEVER, IT DOESN’T MEAN I NEED TO HATE OR PUT ENERGY TOWARDS NOT LIKING THEM. GET A GRIP ON YOUR HATE. PUT THAT ENERGY INTO MAKING MONEY OR MAKING YOUR OWN LIFE BETTER, RATHER THAN SHITTING ON THE WORLD AND ALL ITS PPL THAT ARE DIFFERENT THAN YOU.;Neutral;Neutral
220900;Tourists On Greek Island Disgusted By Refugees;video;I was there in Greece when the refugees were being shipped from the islands to Athens and they were wearing Nike shoes and taking selfies with their smart phones. They are  rich people, poor people, decent people AND criminals because EVERYONE is fleeing Syria.  Unfortunately they do not accept the help their host countries give because they just want to pass through to rich countries like Germany and Belgium.  The many who riot, smash things up and abuse the townsfolk are making it worse for the rest of them because now NOBODY wants them.;Neutral;Neutral
220904;Tourists On Greek Island Disgusted By Refugees;video;Why don't the refugees go to their muslim brothers' Islamic countries loaded with petro dollars? By going to Christian countries, they are jeopardising the Christian religion cause Christians may convert to Islam but Muslims never convert to Christian. So host countries are digging their own graves.;Neutral;Neutral
220908;Tourists On Greek Island Disgusted By Refugees;video;As long as their Muslim and not Christians right?   Remember the Christians that were held up on that mountain by ISIS in northern Iraq?  Where are they now?;Neutral;Neutral
220910;Tourists On Greek Island Disgusted By Refugees;video;They have a right to live and start a new life.  They are willing to work.  I am sure the rich can find jobs for them.  Give them a chance they just arrived give them a chance.;Neutral;Neutral
220911;Tourists On Greek Island Disgusted By Refugees;video;I like the way AJ+ tried to spin this sob story and get people to wag their fingers at right wingers and privileged white people. Nobody is buying this shit anymore. If you want to live in a country like Belgium, Greece, France or Germany make your own country behave like Belgium, Greece, Germany or France.;Neutral;Neutral
220912;Tourists On Greek Island Disgusted By Refugees;video;It's funny how you show the women and children at the end of the video, yet 90% of those coming to Europe are young men.;Neutral;Neutral
220924;Tourists On Greek Island Disgusted By Refugees;video;AJ+ should do a story about the Syrian refugees in Saudi Arabia, Quatar, Bahrain and Oman. Oh wait those rich Arab countries dont accept arab refugees;Neutral;Neutral
220929;Tourists On Greek Island Disgusted By Refugees;video;lol al jazeera, from qatar, which is a country accepting NO refugees, dares to talk about how europe should not complain about taking refugees,;Neutral;Neutral
224707;This flying car is now ready for preorder.;post;Don't worry all you need is a MILLION dollars 🤷🏾‍♂️ you can make that no problem right 😃 & don't forget ya pilots license just incase you get told to get out the sky 🤦🏾‍♂️;Neutral;Neutral
226069;Does altruism exist among animals? Ask the seal who was majestically rescued by humpback whales.;post;And thank God for the hump back whales because one day we will need to travel back in time so the whales can be brought back to the future to respond to a probe's signal, causing it to return to the depths of space and in effect saving the planet.;Neutral;Neutral
226174;Does altruism exist among animals? Ask the seal who was majestically rescued by humpback whales.;post;I saw a video last year where scientists DID save the seal, who jumped aboard their boat, by taking it into shore, quite a distance away and letting it get out on the ice with other seals. It had been badly bitten and would not have survived without their help.;Neutral;Neutral
226175;Does altruism exist among animals? Ask the seal who was majestically rescued by humpback whales.;post;As western culture, we describe others with traits. Eastern culture would describe the whale in context. Just something to think about.;Neutral;Neutral
237188;"Paid maternity leave, cracking down on Wall Street, and a $10 minimum wage?

Bernie Sanders highlights six Trump campaign promises he supports.";post;Does Bernie realize he lost most if not all of his creditably when he sold out his supporters? A 6 million dollar home with support money...;Neutral;Neutral
237577;There are only 30 doctors left in Aleppo.;post;Alice Hennessy. Guess you're a one nation supporter? Australia is going backwards in so many ways. Attitudes, environment, rich getting richer, poor poorer. Aleppo citizens - I so hope that reprieve and help comes soon. So wrong how the people suffer.;Neutral;Neutral
247081;“We here, we like peace.” The orphans of Aleppo send the world their last message.;post;"We all feel Powerless !! These country;s Leaders are ruthless Dictators, getting rich on the poor, and when they speak up this is what happens. What can we actually do ?";Neutral;Neutral
249508;The smell of death won't leave Aleppo: A young man mourns his dead mother as airstrikes pound the city.;post;This so deeply hurts to see such a painful tragedy I pray without ceasing and that everyone would come together and come to peace and love one another as our Father Abba andLord loves...my heart grieves for all  my prayers are all for all who lost their families and friends and such a tragedy will keep you all in prayer God bless my heart goes out to you;Neutral;Neutral
249511;The smell of death won't leave Aleppo: A young man mourns his dead mother as airstrikes pound the city.;post;This is honestly so sad. Anger doesn't justify the agony of these people. Try placing yourselves in their shoes and experience life through their eyes. We all live in our little lies. This needs to stop. It's scary to assume that there are people out there that have no humanity.;Neutral;Neutral
249514;The smell of death won't leave Aleppo: A young man mourns his dead mother as airstrikes pound the city.;post;I just can't even imagine how these poor innocent babies and children are coping with the insanity, the pain, the hunger, the things they are seeing. I just wish I could personally help. These stories absolutely devastate me 😢;Neutral;Neutral
251612;"“We didn’t respect you. We polluted your earth. We’ve hurt you in so many ways.” 

Hundreds of Army vets ask for forgiveness for U.S. crimes against Native Americans.";post;This is moving..Our Vets have something in common with our American Indians... Mistreatment.. They owned what they did and recognized the wrong doings.. Makes me prouder!;Neutral;Neutral
251613;"“We didn’t respect you. We polluted your earth. We’ve hurt you in so many ways.” 

Hundreds of Army vets ask for forgiveness for U.S. crimes against Native Americans.";post;We n3ed to make amends as a Nation, not even for those whom we have harmed, but because our own shame and self loath9ng will cloud our ability to forgive and move on. Instead, we deny, and scapegoat.;Neutral;Neutral
251614;"“We didn’t respect you. We polluted your earth. We’ve hurt you in so many ways.” 

Hundreds of Army vets ask for forgiveness for U.S. crimes against Native Americans.";post;"Please don't try to take this moment from the Native Americans. North American settlers went to such extremes as to try and erraticate the entire Native American population.
This plea for forgiveness by the very few is a huge deal for Native Americans.";Neutral;Neutral
251633;"“We didn’t respect you. We polluted your earth. We’ve hurt you in so many ways.” 

Hundreds of Army vets ask for forgiveness for U.S. crimes against Native Americans.";post;I will kneel before my Lord and only him. I will never kneel before another man to ask his forgiveness for something another man has done to yet another man. These individuals do not speak for veterans they speak only for themselves. This whole thing was a farce they collected and kept over a million dollars while the rest of the vets sat in frozen country side without food or shelter. And now it is the vets being blamed for the mess left at standing rock.;Neutral;Neutral
254828;Illegal Immigration? We Asked Native Americans About It;video;America is fighting an invading army of monkey-demons.  They take advantage of birth right citizenship to anchor themselves in the country, and then call white people born in America illegal immigrants WHILE TAKING ADVANTAGE OF THE BIRTH RIGHT CITIZENSHIP PROVIDED TO THEM BY THOSE SAME WHITE PEOPLE.  I can't imagine anything more perverse.;Neutral;Neutral
254829;Illegal Immigration? We Asked Native Americans About It;video;make america native again;Neutral;Neutral
